id,juz_number,surah_number,surah_ayat,juz_ayat,ayat_number,quran_transliteration
819,7,6,25,63,814,Wa minhum mai yastami`u ilaika wa ja`alnaa `alaa quloobihim akinnatan ai yafqahoohu wa feee aazaanihim waqraa; wa ai yaraw kulla Aayatil laa yu`minoo bihaa; hattaaa izaa jaaa`ooka  yujaadiloonaka yaqoolul lazeena kafaroo in haazaa illaaa asaateerul awwaleen
820,7,6,26,64,815,Wa hum yanhawna `anhu wa yan`awna `anhu wa iny yuhlikoona illaa anfusahum wa maa yash`uroon
821,7,6,27,65,816,Wa law taraaa iz wuqifoo `alan Naari faqaaloo yaa laitanaa nuraddu wa laa nukaz ziba bi Aayaati Rabbinaa wa nakoona minal mu`mineen
822,7,6,28,66,817,Bal  badaa lahum maa kaanoo yukhfoona min qablu wa law ruddoo la`aadoo limaa nuhoo `anhu wa innahum lakaaziboon
823,7,6,29,67,818,Wa qaalooo in hiya illaa hayaatunad dunyaa wa maa nahnu bimab`ooseen
824,7,6,30,68,819,Wa law taraa iz wuqifoo `alaa Rabbihim; qaala alaisa haazaa bilhaqq; qaaloo balaa wa Rabbinaa; qaala fazooqul `azaaba bimaa kuntum takfuroon (section 3)
825,7,6,31,69,820,Qad khasiral lazeena kazzaboo biliqaaa`il laahi hattaaa izaa jaaa`at humus Saa`atu baghtatan qaaloo yaa hasratanaa `alaa maa farratnaa feehaa wa hum yahmiloona awzaarahum `alaa zuhoorihim; alaa saaa`a ma yaziroon
826,7,6,32,70,821,Wa mal hayaatud dunyaaa illaa la`ibunw wa lahwunw wa lad Daarul Aakhiratu khaiyrul lillazeena yattaqoon; afalaa ta`qiloon
827,7,6,33,71,822,Qad na`lamu innahoo layahzunukal lazee yaqooloona fa innahum laa yukazziboonaka wa laakinnaz zaalimeena bi Aayaatil laahi yajhadoon
828,7,6,34,72,823,Wa laqad kuzzibat Rusulum min qablika fasabaroo `alaa maa kuzziboo wa oozoo hattaaa ataahum nasrunaa; wa laa mubaddila li Kalimaatil laah; wa laqad jaaa`aka min naba`il mursaleen
829,7,6,35,73,824,Wa in kaana kabura `alaika i`raaduhum fa inistata`ta an tabtaghiya nafaqan fil ardi aw sullaman fis samaaa`i fata` tiyahum bi Aayah; wa law shaaa`al laahu lajama`ahum `alal hudaa; falaa takoonanna minal jaahileen
830,7,6,36,74,825,Innamaa yastajeebul lazeena yasma`oon; walmawtaa yab`asuhumul laahu summa ilaihi yurja`oon
831,7,6,37,75,826,Wa qaaloo law laa nuzzila `alaihi Aayatum mir Rabbih; qul innal laaha qaadirun `alaaa ai yunazzila Aayatanw wa laakinna aksarahum laa ya`lamoon
832,7,6,38,76,827,Wa maa min daaabbatin fil ardi wa laa taaa`iriny yateeru bijanaahaihi illaaa umamun amsaalukum; maa farratnaa fil Kitaabi min shaiyy` summa ilaa Rabbihim yuhsharoon
833,7,6,39,77,828,Wallazeena kazzaboo bi Aayaatinaa summunw wa bukmun fiz zulumaat; mai yasha il laahu yudlillhu; wa mai yashaa yaj`alhu `alaa Siraatim Mustaqeem
834,7,6,40,78,829,Qul ara`aytakum in ataakum `azaabul laahi aw atatkumus Saa`atu a-ghairal laahi tad`oona in kuntum saadiqeen
835,7,6,41,79,830,Bal iyyaahu tad`oona fa yakshifu maa tad`oona ilaihi in shaaa`a wa tansawna maa tushrikoon (section 4)
836,7,6,42,80,831,Wa laqad arsalnaaa ilaaa umamim min qablika fa akhaznaahum bil ba`saaa`i waddarraaa`i la`allahum yata darra`oon
837,7,6,43,81,832,Falaw laaa iz jaaa`ahum ba`sunaa tadarra`oo wa laakin qasat quloobuhum wa zaiyana lahumush Shaitaanu maa kaanoo ya`maloon
838,7,6,44,82,833,Falammaa nasoo maa zukkiroo bihee fatahnaa `alaihim abwaaba kulli shai`in hattaaa izaa farihoo bimaaa ootooo akhaznaahum baghtatan fa izaa hum mublisoon
839,7,6,45,83,834,Faquti`a daabirul qawmil lazeena zalamoo; walhamdu lillaahi Rabbil `aalameen
840,7,6,46,84,835,Qul ara`aitum in akhazal laahu sam`akum wa absaarakum wa khatama `alaa quloobikum man ilaahun ghairul laahi ya`teekum bih; unzur kaifa nusarriful Aayaati summa hum yasdifoon
841,7,6,47,85,836,Qul ara`aitakum in ataakum `azaabul laahi baghtatan aw jahratan hal yuhlaku illal qawmuz zaalimoon
842,7,6,48,86,837,Wa maa nursilul mursaleena illaa mubashshireena wa munzireena faman aamana wa aslaha falaa khawfun `alaihim wa laa hum yahzanoon
843,7,6,49,87,838,Wallazeena kazzaboo bi Aayaatinaa yamassuhumul `azaabu bimaa kaanoo yafsuqoon
844,7,6,50,88,839,Qul laaa aqoolu lakum `indee khazaaa`inul laahi wa laaa a`lamul ghaiba wa laaa aqoolu lakum innee malakun in attabi`u illaa maa yoohaaa ilaiy; qul hal yastawil a`maa walbaseer; afalaa tatafakkaroon (section 5)
845,7,6,51,89,840,Wa anzir bihil lazeena yakhaafoona ai yuhsharooo ilaa Rabbihim laisa lahum min doonihee waliyyunw wa laa shafee`ul la`allahum yattaqoon
846,7,6,52,90,841,Wa laa tatrudil lazeena yad`oona Rabbahum bilghadaati wal `ashiyyi yureedoona Wajhahoo ma `alaika min hisaabihim min shai`inw wa maa min hisaabika `alaihim min shai`in fatatrudahum fatakoona minaz zaalimeen
847,7,6,53,91,842,Wa kazaalika fatannaa ba`dahum biba`dil liyaqoolooo ahaaa`ulaaa`i mannal laahu `alaihim mim baininaa; alaisal laahu bi-a`lama bish shaakireen
848,7,6,54,92,843,Wa izaa jaaa`akal lazeena yu`minoona bi Aayaatinaa faqul salaamun `alaikum kataba Rabbukum `alaa nafsihir rahmata annahoo man `amila minkum sooo`am bijahaalatin summa taaba mim ba`dihee wa aslaha fa annahoo Ghafoorur Raheem
849,7,6,55,93,844,Wa kazaalika nufassilul Aayaati wa litastabeena sabeelul mujrimeen (section 6)
850,7,6,56,94,845,Qul innee nuheetu an a`budal lazeena tad`oona min doonil laah; qul laaa attabi`u ahwaaa`akum qad dalaltu izanw wa maaa ana minal muhtadeen
851,7,6,57,95,846,Qul innee `alaa baiyinatim mir Rabbee wa kazzabtum bih; maa `indee maa tasta`jiloona bih; inil hukmu illaa lillaahi yaqussul haqqa wa Huwa khairul faasileen
852,7,6,58,96,847,Qul law anna `indee maa tasta`jiloona bihee laqudiyal amru bainee wa bainakum; wallaahu a`lamu bizzaalimeen
853,7,6,59,97,848,Wa `indahoo mafaatihul ghaibi laa ya`lamuhaaa illaa Hoo; wa ya`lamu maa fil barri walbahr; wa maa tasqutu minw waraqatin illaa ya`lamuhaa wa laa habbatin fee zulumaatil ardi wa laa ratbinw wa laa yaabisin illaa fee Kitaabim Mubeen
854,7,6,60,98,849,Wa Huwal lazee yatawaf faakum billaili wa ya`lamu maa jarahtum binnahaari summa yab`asukum feehee liyuqdaaa ajalum musamman summa ilaihi marji`ukum summa yunabbi `ukum bimaa kuntum ta`maloon (section 7)
855,7,6,61,99,850,Wa huwal qaahiru fawqa `ibaadihee wa yursilu `alaikum hafazatan hattaaa izaa jaaa`a ahadakumul mawtu tawaffathu rusulunaa wa hum laa yufarritoon
856,7,6,62,100,851,Summa ruddooo ilallaahi mawlaahumul haqq; alaa lahul hukmu wa Huwa asra`ul haasibeen
857,7,6,63,101,852,Qul mai yunajjeekum min zulumaatil barri walbahri tad`oonahoo tadarru`anw wa khufyatann la`in anjaanaa min haazihee lanakoonanna minash shaakireen
858,7,6,64,102,853,Qulil laahu yunajjjeekum minhaa wa min kulli karbin summa antum tushrikoon
859,7,6,65,103,854,Qul huwal Qaadiru `alaaa ai yab`asa `alaikum `azaabam min fawqikum aw min tahti arjulikum aw yalbisakum shiya`anw wa yuzeeqa ba`dakum ba`sa ba`d; unzur kaifa nusarriful Aayaati la`allahum yafqahoon
860,7,6,66,104,855,Wa kaz zaba bihee qawmuka wa huwal haqq; qul lastu`alaikum biwakeel
861,7,6,67,105,856,Likulli naba im mustaqar runw wa sawfa ta`lamoon
862,7,6,68,106,857,Wa izaa ra aital lazeena yakhoodoona feee Aayaatinaa fa a`rid `anhum hattaa yakkhoodoo fee hadeesin ghairih; wa immaa yunsiyannakash Shaitaanu falaa taq`ud ba`dazzikraa ma`al qawmiz zaalimeen
863,7,6,69,107,858,Wa maa `alal lazeena yattaqoona min hisaabihim min shai`inw wa laakin zikraa la`allahum yattaqoon
864,7,6,70,108,859,Wa zaril lazeenat takhazoo deenahum la`ibanwwa lahwanw wa gharrat humul ha yaatud dunyaa; wa zakkir biheee an tubsala nafsum bimaa kasabat laisa lahaa min doonil laahi waliyyunw wa laa shafee`unw wa in ta`dil kulla `adlil laa yu`khaz minhaa; ulaaa `ikal lazeena ubsiloo bimaa kasaboo lahum sharaabum min hameeminw wa `azaabun aleemum bimaa kaanoo yakkfuroon (section 8)
865,7,6,71,109,860,Qul anad`oo min doonil laahi maa laa yanfa`unaa wa laa yadurrunaa wa nuraddu `alaaa a`qaabina ba`da iz hadaanal laahu kallazis tahwat hush Shayaateenu fil ardi hairaana lahooo ashaabuny yad`oo nahooo ilal huda` tinaa; qul inna hudal laahi huwal hudaa wa umirnaa linuslima li Rabbil `aalameen
866,7,6,72,110,861,Wa an aqeemus Salaata wattaqooh; wa Huwal lazeee ilaihi tuhsharoon
867,7,6,73,111,862,Wa an Huwal lazee khalaqas samaawaati wal arda bilhaqq; wa Yawma yaqoolu kun fa yakoon; Qawluhul haqq; wa lahul mulku Yawma yunfakhu fis Soor; `Aalimul Ghaibi wash shahaadah; wa Huwal Hakeemul Khabeer
868,7,6,74,112,863,Wa iz qaala Ibraaheemu li abeehi Aazara a-tattakhizu asnaaman aalihatan inneee araaka wa qawmaka fee dalaalim mubeen
869,7,6,75,113,864,Wa kazaalika nureee Ibraaheema malakootas samaawaati wal ardi wa liyakoona minal mooqineen
870,7,6,76,114,865,Falammaa janna `alaihil lailu ra aa kawkabaan qaala haaza Rabbee falammaaa afala qaala laaa uhibbul aafileen
871,7,6,77,115,866,Falammmaa ra al qamara baazighan qaala haazaa Rabbee falammaaa afala qaala la`il lam yahdinee Rabbee la akoonanna minal qawmid daaalleen
872,7,6,78,116,867,Falammaa ra ashshamsa baazighatan qaala haazaa Rabbee haazaaa akbaru falammaaa afalat qaala yaa qawmi innee bareee`um mimmaa tushrikoon
873,7,6,79,117,868,Innnee wajjahtu wajhiya lillazee fataras samaawaati wal arda haneefanw wa maaa ana minal mushrikeen
874,7,6,80,118,869,Wa haaajjahoo qawmuh; qaala a-tuh a-tu. Haaajjooonnee fillaahi wa qad hadaan; wa laaa akhaafu maa tushrikoona bihee illaaa ai yashaaa`a Rabbee shai`anw wasi`a Rabbee kulla shai`in `ilman afalaa tatazakkaroon
875,7,6,81,119,870,Wa kaifa akhaafu maaa ashraktum wa laa takhaafoona annakum ashraktum billaahi maa lam yunazzil bihee `alaikum sultaanaa; fa aiyul fareeqaini ahaqqu bil amni in kuntum ta`lamoon
876,7,6,82,120,871,Allazeena aamanoo wa lam yalbisooo eemaanahum bizulmin ulaaa`ika lahumul amnu wa hum muhtadoon (section 9)
877,7,6,83,121,872,Wa tilka hujjatunaaa aatainaahaaa Ibraaheema `alaa qawmih; narfa`u darajaatim man nashaaa`; inna Rabbaka Hakeemun `Aleem
878,7,6,84,122,873,Wa wahabnaa lahoo ishaaqa wa ya`qoob; kullan hadainaa; wa Noohan hadainaa min qablu wa min zurriyyatihee Daawooda wa Sulaimaana wa Ayyooba wa Yoosufa wa Moosaa wa haaroon; wa kazaalika najzil muhsineen
879,7,6,85,123,874,Wa Zakariyyaa wa Yahyaa wa `Eesaa wa Illyaasa kullum minas saaliheen
880,7,6,86,124,875,Wa Ismaa`eela wal Yasa`a wa Yoonusa wa Lootaa; wa kullan faddalnaa `alal `aalameen
881,7,6,87,125,876,Wa min aabaaa`ihim wa zurriyyaatihim wa ikhwaanihim wajtabainaahum wa hadainaahum ilaa Siraatim Mustaqeem
882,7,6,88,126,877,Zaalika hudal laahi yahdee bihee mai yashaaa`u min `ibaadih; wa law ashrakoo lahabita `anhum maa kaanoo ya`maloon
883,7,6,89,127,878,Ulaaa`ikal lazeena aatainaahumul Kitaaba wal hukma wan Nubuwwah; fa iny yakfur bihaa haaa`ulaaa`i faqad wakkalnaa bihaa qawmal laisoo bihaa bikaafireen
884,7,6,90,128,879,Ulaaa`ikal lazeena hadal laahu fabihudaahumuq tadih; qul laaa as`alukum `alaihi ajran in huwa illaa zikraa lil `aalameen (section 10)
885,7,6,91,129,880,Wa maa qadarul laaha haqqa qadriheee iz qaaloo maaa anzalal laahu `alaa basharim min shai`; qul man anzalal Kitaabal lazee jaaa`a bihee Moosaa nooranw wa hudal linnaasi taj`aloonahoo qaraateesa tubdoonahaa wa tukhfoona kaseeranw wa `ullimtum maa lam ta`lamooo antum wa laaa aabaaa`ukum qulil laahu summa zarhum fee khawdihim yal`aboon
886,7,6,92,130,881,Wa haazaa Kitaabun anzalnaahu Mubaarakum musaddiqul lazee bainaa yadaihi wa litunzira ummal Quraa wa man hawlahaa; wallazeena yu`minoona bil Aakhirati yu`minoona bihee wa hum`alaa Salaatihim yuhaafizoon
887,7,6,93,131,882,Wa man azlamu mimmanif taraa `alal laahi kaziban aw qaala oohiya ilaiya wa lam yooha ilaihi shai`un wa man qaala sa unzilu misla maaa anzalal laah; wa law taraaa iziz zaalimoona fee ghamaraatil mawti walmalaaa`ikatu baasitooo aideehim akhrijooo anfusakum; al yawma tujzawna `azaabal hooni bimaa kuntum taqooloona `alal laahi ghairal haqqi wa kuntum `an aayaatihee tastakbiroon
888,7,6,94,132,883,Wa laqad ji`tumoonaa furaadaa kamaa khalaqnaakum awwala marratinw wa taraktum maa khawwalnaakum waraaa`a zuhoorikum wa maa naraa ma`akum shufa`aaa` akumul lazeena za`amtum annahum feekum shurakaaa`; laqat taqatta`a bainakum wa dalla `annkum maa kuntum taz`umoon (section 11)
889,7,6,95,133,884,Innal laaha faaliqul habbi wannawaa yukhrijul haiya minal maiyiti wa mukhrijul maiyiti minal haiy; zaalikumul laahu fa annaa tu`fakoon
890,7,6,96,134,885,Faaliqul isbaahi wa ja`alal laila sakananw wash shamsa walqamara husbaanaa; zaalika taqdeerul `Azeezil `Aleem
891,7,6,97,135,886,Wa Huwal lazee ja`ala lakumun nujooma litahtadoo bihaa fee zulumaatil barri walbahr; qad fassalnal Aayaati liqawminy ya`lamoon
892,7,6,98,136,887,Wa huwal lazeee ansha akum min nafsinw waahidatin famustaqarrunw wa mustawda`; qad fassalnal Aayaati liqaw miny-yafqahoon
893,7,6,99,137,888,Wa Huwal lazeee anzala minas samaaa`i maaa`an fa akhrajnaa bihee nabaata kulli shai`in fa akhrajnaa minhu khadiran nukhriju minhu habbam mutaraakibanw wa minan nakhli min tal`ihaa qinwaanun daaniyatunw wa jannaatim min a`naabinw wazzaitoona warrummaana mushtabihanw wa ghaira mutashaabih; unzurooo ilaa samariheee izaaa asmara wa yan`ih; inna fee zaalikum la Aayaatil liqawminy yu`minoon
894,7,6,100,138,889,Wa ja`aloo lillaahi shurakaaa`al jinna wa khalaqa hum wa kharaqoo lahoo baneena wa banaatim bighairi `ilm Subhaanahoo wa Ta`aalaa `amma yasifoon (section 12)
895,7,6,101,139,890,Badee`us samaawaati wal ardi annnaa yakoonu lahoo waladunw wa lam takul lahoo saahibatunw wa khalaqa kulla shain`inw wa Huwa bikulli shai`in `Aleem
896,7,6,102,140,891,Zaalikumul laahu Rabbukum laaa ilaaha illaa huwa khaaliqu kulli shai`in fa`budooh; wa huwa `alaa kulli shai`inw Wakeel
897,7,6,103,141,892,Laa tudrikuhul absaaru wa Huwa yudrikul absaara wa huwal Lateeful Khabeer
898,7,6,104,142,893,Qad jaaa`akum basaaa`iru mir Rabbikum faman absara falinafsihee wa man `amiya fa`alaihaa; wa maaa ana `alaikum bihafeez
899,7,6,105,143,894,Wa kazaalika nusarriful Aayaati wa liyaqooloo darasta wa linubaiyinahoo liqawminy ya`lamoon
900,7,6,106,144,895,ittabi` maaa oohiya ilaika mir Rabbika laaa ilaaha illaa Huwa wa a`rid `anil mushrikeen
901,7,6,107,145,896,Wa law shaaa`al laahu maaa ashrakoo; wa maa ja`alnaaka `alaihim hafeezanw wa maaa anta `alaihim biwakeel
902,7,6,108,146,897,Wa laa tasubbul lazeena yad`oona min doonil laahi fa yasubbul laaha `adwam bighairi `ilm; kazaalika zaiyannaa likulli ummatin `amalahum summa ilaa Rabbihim marji`uhum fa yunabbi`uhum bimaa kaanoo ya`maloon
903,7,6,109,147,898,Wa aqsamoo billaahi jahda aimaanihim la`in jaaa`at hum Aayatul la yu`minunna bihaa; qul innamal Aayaatu `indal laahi wa maa yush`irukum annahaaa izaa jaaa`at laa yu`minoon
904,7,6,110,148,899,"Wa nuqallibu af`idatahum wa absaarahum kamaa lam yu`minoo biheee awwala marratinw wa nazaruhum fee tughyaanihim ya`mahoon (section 13, End Juz 7)"
905,8,6,111,0,900,Wa law annanaa nazzal naaa ilaihimul malaaa`ikata wa kallamahumul mawtaa wa hasharnaa `alaihim kulla shai`in qubulam maa kaanoo liyu`minooo illaaa ai yashaaa`al laahu wa laakinna aksarahum yajhaloon
906,8,6,112,1,901,Wa kazaalika ja`alnaa likulli nabiyyin `aduwwan Shayaateenal insi waljinni yoohee ba`duhum ilaa ba`din zukhrufal qawli ghurooraa; wa law shaaa`a Rabbuka maa fa`aloohu fazarhum wa maa yaftaroon
907,8,6,113,2,902,Wa litasghaaa ilaihi af`idatul lazeena laa yu`minoona bil Aakhirati wa liyardawhu wa liyaqtarifoo maa hum muqtarifoon
908,8,6,114,3,903,Afaghairal laahi abtaghee hakamanw wa Huwal lazee anzala ilaikumul Kitaaba mufassalaa; wallazeena atai naahumul Kitaaba ya`lamoona annahoo munazzalum mir Rabbika bilhaqqi falaa takoonanna minal mumtareen
909,8,6,115,4,904,Wa tammat Kalimatu Rabbika sidqanw wa `adlaa; laa mubaddila li Kalimaatih; wa Huwas Samee`ul `Aleem
910,8,6,116,5,905,Wa in tuti` aksara man fil ardi yudillooka `an sabeelil laah; iny yattabi`oona illaz zanna wa in hum illaa yakhrusoon
911,8,6,117,6,906,Inna rabbaka Huwa a`lamu mai yadillu `an sabeelihee wa Huwa a`lamu bilmuhtadeen
912,8,6,118,7,907,Fakuloo mimmmaa zukirasmul laahi `alaihi in kuntum bi Aayaatihee mu`mineen
913,8,6,119,8,908,Wa maa lakum allaa ta`kuloo mimmaa zukirasmul laahi `alaihi wa qad fassala lakum maa harrama `alaikum illaa mad turirtum ilaih; wa inna kaseeral la yudilloona bi ahwaaa`ihim bighairi `ilm; inna Rabbaka Huwa a`lamu bilmu`tadeen
914,8,6,120,9,909,Wa zaroo zaahiral ismi wa baatinah; innal lazeena yaksiboonal ismaa sa yujzawna bimaa kaanoo yaqtarifoon
915,8,6,121,10,910,Wa laa ta`kuloo mimaa lam yuzkaris mullaahi `alaihi wa innahoo lafisq; wa innash Shayaateena la yoohoona ilaaa awliyaaa`ihim liyujaadilookum wa in ata`tumoohum innakum lamushrikoon (section 14)
916,8,6,122,11,911,Awa man kaana maitan fa ahyainaahu wa ja`alnaa lahoo noorany yamshee bihee fin naasi kamamm masaluhoo fiz zulumaati laisa bikhaarijim minhaa; kazaalika zuyyina lilkaafireena maa kaanoo ya`maloon
917,8,6,123,12,912,Wa kazaalika ja`alnaa fee kulli qaryatin akaabira mujrimeehaa liyamkuroo feehaa wa maa yamkuroona illaa bi anfusihim wa maa yash`uroon
918,8,6,124,13,913,Wa izaa jaaa`athum Aayatun qaaloo lan nu`mina hatta nu`taa misla maaa ootiya Rusulul laah; Allahu a`almu haisu yaj`alu Risaalatah; sa yuseebul lazeena ajramoo saghaarun `indal laahi wa `azaabun shadeedum bimaa kaanoo yamkuroon
919,8,6,125,14,914,Famai yuridil laahu ai yahdiyahoo yashrah sadrahoo lil islaami wa mai yurid ai yudillahoo yaj`al sadrahoo daiyiqan harajan ka annamaa yassa` `adu fis samaaa`; kazaalika yaj`alul laahur rijsa `alal lazeena laa yu`minoon
920,8,6,126,15,915,Wa haazaa siraatu Rabbika Mustaqeemaa; qad fassalnal Aayaati liqawminy yazzakkaroon
921,8,6,127,16,916,Lahum daarus salaami `inda Rabbihim wa huwa waliyyuhum bimaa kaanoo ya`maloon
922,8,6,128,17,917,Wa yawma yahshuruhum jamee`ai yaa ma`sharal jinni qadistaksartum minal insi wa qaala awliyaa`uhum minal insi Rabbanas tamta`a ba`dunaa biba`dinw wa balaghnaaa ajalannal lazeee ajjalta lanaa; qaalan Naaru maswaakum khaalideena feehaaa illaa maa shaaa`allaah; inna Rabbaka Hakeemun `Aleem
923,8,6,129,18,918,Wa kazaalika nuwallee ba`daz zaalimeena ba`dam bimaa kaanoo yaksiboon (section 15)
924,8,6,130,19,919,Yaa ma`sharal jinni wal insi alam ya`tikum Rusulum minkum yaqussoona `alaikum Aayaatee wa yunziroonakum liqaaa`a Yawmikum haazaa; qaaloo shahidnaa `alaaa anfusinaa wa gharrat humul hayaatud dunyaa wa shahidooo `alaa anfusihim annahum kaanoo kaafireen
925,8,6,131,20,920,Zaalika al lam yakkur Rabbuka muhlikal  quraa bizulminw wa ahluhaa ghaafiloon
926,8,6,132,21,921,Wa likullin darajaatum mimmaa `amiloo; wa maa Rabbuka bighaafilin `ammaa ya`maloon
927,8,6,133,22,922,Wa Rabbukal ghaniyyu zur rahmah; iny yasha` yuz hibkum wa yastakhlif mim ba`dikum maa yashaaa`u kamaaa ansha akum min zurriyyati qawmin aakhareen
928,8,6,134,23,923,Inna maa too`adoona la aatinw wa maaa antum bimu`jizeen
929,8,6,135,24,924,Qul yaa qawmi` maloo `alaa makaanatikum innee `aamilun fasawfa ta`lamoona man takoonu lahoo `aaqibatud daar; innahoo laa yuflihuz zaalimoon
930,8,6,136,25,925,Wa ja`aloo lillaahi mimmaa zara-a minal harsi walan`aami naseeban faqaaloo haazaa lillaahi biza`mihim wa haaza lishurakaa`inaa famaa kaana lishurakaaa`ihim falaa yasilu ilal laahi wa maa kaana lillaahi fahuwa yasilu ilaa shurakaaa`ihim; saaa`a maa yahkumoon
931,8,6,137,26,926,Wa kazaalika zaiyana likaseerim minal mushrikeena qatla awlaadihim shurakaaa`uhum liyurdoohum wa liyalbisoo `alaihim deenahum wa law shaaa`al laahu maa fa`aloohu fazarhum wa maa yaftaroon
932,8,6,138,27,927,Wa qaaloo haaziheee an`aamunw wa harsun hijrun laa yat`amuhaaa illaa man nashaaa`u biza`mihim wa an`aamun hurrimat zuhooruhaa wa an`aamul laa yazkuroonas mal laahi `alaihaf tiraaa`an `alaiyyh; sa yajzeehim bimaa kaanoo yaftaroon
933,8,6,139,28,928,Wa qaaloo maa fee butooni haazihil an`aami khaalisatul lizukoorinaa wa muharramun `alaaa azwaajinaa wa iny yakum maitatan fahum feehi shurakaaa`; sa yajzeehim wasfahum; innahoo Hakeemun  `Aleem
934,8,6,140,29,929,Qad khasiral lazeena qatalooo awlaadahum safaham bighairi `ilminw wa harramoo maa razaqahumul laahuf tiraaa`an `alal laah; qad dalloo wa maa kaanoo muhtadeen (section 16)
935,8,6,141,30,930,Wa Huwal lazee ansha-a jannaatim ma`rooshaatinw wa ghaira ma`rooshaatinw wan nakhla wazzar`a mukhtalifan ukuluhoo wazzaitoona warrum maana mutashaabihanw wa ghaira mutashaabih; kuloo min samariheee izaaa asmara wa aatoo haqqahoo yawma hasaadihee wa laa tusrifoo; innahoo laa yuhibbul musrifeen
936,8,6,142,31,931,Wa minal an`aami hamoolatanw wa farshaa; kuloo mimmaa razaqakumul laahu wa laa tattabi`oo khutuwaatish Shaitaan; innahoo lakum `aduwwum mubeen
937,8,6,143,32,932,Samaaniyata azwaaj(im) minad da`nisnaini wa minal ma`zis nain; qul `aaazzaka raini harrama amil unsaiyayni ammash tamalat `alaihi arhaamul unsayayni nabbi `oonee bi`ilmin in kuntum saadiqeen
938,8,6,144,33,933,Wa minal ibilis naini wa minal baqaris nain; qul `aaazzakaraini harrama amil unsayaini ammash tamalat `alaihi arhaamul unsayaini am kuntum shuhadaaa`a iz wassaakumul laahu bihaazaa; faman azlamu mimmanif taraa `alal laahi kazibal liyuddillan naasa bighairi `ilm; innal laaha laa yahdil qawmaz zaalimeen (section 17)
939,8,6,145,34,934,Qul laaa ajidu fee maaa oohiya ilaiya muharraman `alaa taa`iminy yat`amuhooo illaaa ai yakoona maitatan aw damam masfoohan aw lahma khinzeerin fa innahoo rijsun aw fisqan uhilla lighairil laahi bih; famanid turra ghaira baa ghinw wa laa `aadin fa inna Rabbaka Ghafoorur Raheem
940,8,6,146,35,935,Wa `alal lazeena haadoo harramnaa kulla zee zufurinw wa minal baqari walghanami harramnaa `alaihim shuhoo mahumaaa illaa maa hamalat zuhooruhumaaa awil hawaayaaa aw makhtalata bi`azm; zaalika jazainaahum bibaghyihim wa innaa la saadiqoon
