ID,Type,TypeNo,ParaNo,ParaFormat,AR,UR,ARSIMPLE,satatus
3505,3,414,1.0,1,(٤١٤) وَ قَالَ عَلَیْهِ السَّلَامُ,(۴۱۴),(٤١٤) و قال علیه السلام,
3506,3,414,2.0,3, وَ فِیْ خَبَرٍ اٰخَرَ اَنَّهٗ عَلَیْهِ السَّلَامُ قَالَ لِلْاَشْعَثِ بْنِ قَیْسٍ مُعَزَّیًا:,ایک دوسری روایت میں ہے کہ آپؑ نے اشعث ابن قیس کو تعزیت دیتے ہوئے فرمایا:, و فی خبر اخر انه علیه السلام قال للاشعث بن قیس معزیا:,
3507,3,414,3.0,2,اِنْ صَبَرْتَ صَبْرَ الْاَكَارِمِ، وَ اِلَّا سَلَوْتَ سُلُوَّ الْبَهَآئِمِ.,اگر بزرگوں کی طرح تم نے صبر کیا تو خیر، ورنہ چوپاؤں کی طرح ایک دن بھول جاؤ گے۔,ان صبرت صبر الاكارم، و الا سلوت سلو البهائم.,
3508,3,415,1.0,1,(٤١٥) وَ قَالَ عَلَیْهِ السَّلَامُ,(۴۱۵),(٤١٥) و قال علیه السلام,
3509,3,415,2.0,3, فِیْ صِفَةِ الدُّنْیَا:,دنیا کے متعلق فرمایا:, فی صفة الدنیا:,
3510,3,415,3.0,2,تَغُرُّ وَ تَضُرُّ وَ تَمُرُّ، اِنَّ اللهَ تَعَالٰى لَمْ یَرْضَهَا ثَوَابًا لِّاَوْلِیَآئِهٖ، وَ لَا عِقَابًا لِّاَعْدَآئِهٖ، وَ اِنَّ اَهْلَ الدُّنْیَا كَرَكْبٍۭ بَیْنَا هُمْ حَلُّوْا اِذْ صَاحَ بِهِمْ سَآئِقُهُمْ فَارْتَحَلُوْا.,دنیا دھوکے باز، نقصان رساں اور رواں دواں ہے۔ اللہ نے اپنے دوستوں کیلئے اسے بطور ثواب پسند نہیں کیا اور نہ دشمنوں کیلئے اسے بطور سزا پسند کیا۔ اہل دنیا سواروں کے مانند ہیں کہ ابھی انہوں نے منزل کی ہی تھی کہ ہنکانے والے نے انہیں للکارا اور یہ چل دیئے۔,تغر و تضر و تمر، ان الله تعالى لم یرضها ثوابا لاولیائه، و لا عقابا لاعدائه، و ان اهل الدنیا كركب بینا هم حلوا اذ صاح بهم سائقهم فارتحلوا.,
3511,3,416,1.0,1,(٤١٦) وَ قَالَ عَلَیْهِ السَّلَامُ,(۴۱۶),(٤١٦) و قال علیه السلام,
3512,3,416,2.0,3, لِابْنِهِ الْحَسَنِ ؑ:,اپنے فرزند حسن ؈ سے فرمایا:, لابنه الحسن ؑ:,
3513,3,416,3.0,2,یَا بُنَیَّ! لَا تُخَلِّفَنَّ وَرَآءَكَ شَیْئًا مِّنَ الدُّنْیَا، فَاِنَّكَ تُخَلِّفُهٗ لِاَحَدِ رَجُلَیْنِ: اِمَّا رَجُلٍ عَمِلَ فِیْهِ بِطَاعَةِ اللهِ، فَسَعِدَ بِمَا شَقِیْتَ بِهٖ، وَ اِمَّا رَجُلٍ عَمِلَ فِیْهِ بِمَعْصِیَةِ اللهِ، فَشَقِیَ بِمَا جَمَعْتَ لَهٗ، فَكُنْتَ عَوْنًا لَّهٗ عَلٰى مَعْصِیَتِهٖ، وَ لَیْسَ اَحَدُ هٰذَیْنِ حَقِیْقًا اَنْ تُؤْثِرَهٗ عَلٰى نَفْسِكَ.,اے فرزند! دنیا کی کوئی چیز اپنے پیچھے نہ چھوڑو۔ اس لئے کہ تم دو میں سے ایک کیلئے چھوڑو گے: ایک وہ جو اس مال کو خدا کی اطاعت میں صرف کرے گا تو جو مال تمہارے لئے بدبختی کا سبب بنا وہ اس کیلئے راحت وآرام کا باعث ہو گا۔ یا وہ ہو گا جو اسے خدا کی معصیت میں صرف کرے تو وہ تمہارے جمع کردہ مال کی وجہ سے بد بخت ہو گا اور اس صورت میں تم خدا کی معصیت میں اس کے معین و مدد گار ہو گے۔ اور ان دونوں میں سے ایک شخص بھی ایسا نہیں کہ اسے اپنے نفس پر ترجیح دو۔,یا بنی! لا تخلفن وراءك شیئا من الدنیا، فانك تخلفه لاحد رجلین: اما رجل عمل فیه بطاعة الله، فسعد بما شقیت به، و اما رجل عمل فیه بمعصیة الله، فشقی بما جمعت له، فكنت عونا له على معصیته، و لیس احد هذین حقیقا ان تؤثره على نفسك.,
3514,3,416,4.0,3, قَالَ الرَّضِیُّ: وَ یُرْوٰى هٰذَا الْكَلَامِ عَلٰى وَجْهٍ اٰخَرَ وَ هُوَ:,سیّد رضیؒ فرماتے ہیں کہ: یہ کلام ایک دوسری صورت میں بھی روایت کیا گیا ہے جو یہ ہے:, قال الرضی: و یروى هذا الكلام على وجه اخر و هو:,
3515,3,416,5.0,2,اَمَّا بَعْدُ! فَاِنَّ الَّذِیْ فِیْ یَدِكَ مِنَ الدُّنْیَا قَدْ كَانَ لَهٗ اَهْلٌ قَبْلَكَ، وَ هُوَ صَآئِرٌ اِلٰۤى اَهْلٍۭ بَعْدَكَ، وَ اِنَّمَاۤ اَنْتَ جَامِعٌ لِّاَحَدِ رَجُلَیْنِ: رَجُلٍ عَمِلَ فِیْمَا جَمَعْتَهٗ بِطَاعَةِ اللهِ فَسَعِدَ بِمَا شَقِیْتَ بِهٖ، اَوْ رَجُلٍ عَمِلَ فِیْهِ بِمَعْصِیَةِ اللهِ فَشَقِیَ بِمَا جَمَعْتَ لَهٗ، وَ لَیْسَ اَحَدُ هٰذَیْنِ اَهْلًا اَنْ تُؤْثِرَهٗ عَلٰى نَفْسِكَ، وَ لَا اَنْ تَحْمِلَ لَهٗ عَلٰى ظَهْرِكَ، فَارْجُ لِمَنْ مَّضٰى رَحْمَةَ اللهِ وَ لِمَنْۢ بَقِیَ رِزْقَ اللهِ.,جو مال تمہارے ہاتھ میں ہے تم سے پہلے اس کے مالک دوسرے تھے اور یہ تمہارے بعد دوسروں کی طرف پلٹ جائے گا اور تم دو میں سے ایک کیلئے جمع کرنے والے ہو: ایک وہ جو تمہارے جمع کئے ہوئے مال کو خدا کی اطاعت میں صرف کرے گا، تو جو مال تمہارے لئے بدبختی کا سبب ہوا وہ اس کیلئے سعادت و نیک بختی کا سبب ہو گا، یا وہ جو اس مال سے اللہ کی معصیت کرے تو جو تم نے اس کیلئے جمع کیا وہ تمہارے لئے بد بختی کا سبب ہو گا۔ اور ان دونوں میں سے ایک بھی اس قابل نہیں کہ اسے اپنے نفس پر ترجیح دو اور ان کی وجہ سے اپنی پشت کو گرانبار کرو۔ جو گزر گیا اس کیلئے اللہ کی رحمت اور جو باقی رہ گیا ہے اس کیلئے رزق الٰہی کے امیدوار رہو۔,اما بعد! فان الذی فی یدك من الدنیا قد كان له اهل قبلك، و هو صائر الى اهل بعدك، و انما انت جامع لاحد رجلین: رجل عمل فیما جمعته بطاعة الله فسعد بما شقیت به، او رجل عمل فیه بمعصیة الله فشقی بما جمعت له، و لیس احد هذین اهلا ان تؤثره على نفسك، و لا ان تحمل له على ظهرك، فارج لمن مضى رحمة الله و لمن بقی رزق الله.,
3516,3,417,1.0,1,(٤١٧) وَ قَالَ عَلَیْهِ السَّلَامُ,(۴۱۷),(٤١٧) و قال علیه السلام,
3517,3,417,2.0,3, لِقَآئِلٍ قَالَ بِحَضْرَتِهٖ: «َسْتَغْفِرُ اللهَ»:,ایک کہنے والے نے آپؑ کے سامنے ’’استغفراللہ‘‘ کہا تو آپؑ نے اس سے فرمایا:, لقائل قال بحضرته: «ستغفر الله»:,
3518,3,417,3.0,2,ثَكِلَتْكَ اُمُّكَ! اَتَدْرِیْ مَا الْاِسْتِغْفَارُ؟ الْاِسْتِغْفَارُ دَرَجَةُ الْعِلِّیِّیْنَ، وَ هُوَ اسْمٌ وَاقِعٌ عَلٰى سِتَّةِ مَعَانٍ:,تمہاری ماں تمہارا سوگ منائے! کچھ معلوم بھی ہے کہ استغفار کیا ہے؟ استغفار بلند منزلت لوگوں کا مقام ہے اور یہ ایک ایسا لفظ ہے جو چھ باتوں پر حاوی ہے:,ثكلتك امك! اتدری ما الاستغفار؟ الاستغفار درجة العلیین، و هو اسم واقع على ستة معان:,
3519,3,417,4.0,2,اَوَّلُهَا: النَّدَمُ عَلٰى مَا مَضٰى.,پہلے یہ کہ جو ہو چکا اس پر نادم ہو۔,اولها: الندم على ما مضى.,
3520,3,417,5.0,2,وَ الثَّانِیْ: الْعَزْمُ عَلٰى تَرْكِ الْعَوْدِ اِلَیْهِ اَبَدًا.,دوسرے ہمیشہ کیلئے اس کے مرتکب نہ ہونے کا تہیہ کرنا۔,و الثانی: العزم على ترك العود الیه ابدا.,
3521,3,417,6.0,2,وَ الثَّالِثُ: اَنْ تُؤَدِّیَ اِلَى الْـمَخْلُوْقِیْنَ حُقُوْقَهُمْ حَتّٰى تَلْقَى اللهَ اَمْلَسَ لَیْسَ عَلَیْكَ تَبِعَةٌ.,تیسرے یہ کہ مخلوق کے حقوق ادا کرنا یہاں تک کہ اللہ کے حضور میں اس حالت میں پہنچو کہ تمہارا دامن پاک و صاف اور تم پر کوئی مواخذہ نہ ہو۔,و الثالث: ان تؤدی الى الـمخلوقین حقوقهم حتى تلقى الله املس لیس علیك تبعة.,
3522,3,417,7.0,2,وَ الرَّابِـعُ: اَنْ تَعْمِدَ اِلٰى كُلِّ فَرِیْضَةٍ عَلَیْكَ ضَیَّعْتَهَا فَتُؤَدِّیَ حَقَّهَا.,چوتھے یہ کہ جو فرائض تم پر عائد کئے ہوئے تھے اور تم نے انہیں ضائع کر دیا تھا انہیں اب پورے طور پر بجا لاؤ۔,و الرابـع: ان تعمد الى كل فریضة علیك ضیعتها فتؤدی حقها.,
3523,3,417,8.0,2,وَ الْخَامِسُ: اَنْ تَعْمِدَ اِلَى اللَّحْمِ الَّذِیْ نَبَتَ عَلَى السُّحْتِ فَتُذِیْبَهٗ بِالْاَحْزَانِ، حَتّٰى تُلْصِقَ الْجِلْدَ بِالْعَظْمِ، وَ یَنْشَاَ بَیْنَهُمَا لَحْمٌ جَدِیْدٌ.,پانچویں یہ کہ جو گوشت (اَکل) حرام سے نشو و نما پاتا رہا ہے اس کو غم و اندوہ سے پگھلاؤ یہاں تک کے کھال کو ہڈیوں سے ملادو کہ پھر سے ان دونوں کے درمیان نیا گوشت پیدا ہو۔,و الخامس: ان تعمد الى اللحم الذی نبت على السحت فتذیبه بالاحزان، حتى تلصق الجلد بالعظم، و ینشا بینهما لحم جدید.,
3524,3,417,9.0,2,وَ السَّادِسُ: اَنْ تُذِیْقَ الْجِسْمَ اَلَمَ الطَّاعَةِ كَمَاۤ اَذَقْتَهٗ حَلَاوَةَ الْمَعْصِیَةِ.,چھٹے یہ کہ اپنے جسم کو اطاعت کے رنج سے آشنا کرو جس طرح اسے گناہ کی شیرینی سے لذت اندوز کیا ہے۔,و السادس: ان تذیق الجسم الم الطاعة كما اذقته حلاوة المعصیة.,
3525,3,417,10.0,2,فَعِنْدَ ذٰلِكَ تَقُوْلُ: «اَسْتَغْفِرُ اللهَ».,تو اب کہو: ’’استغفراللہ‘‘۔,فعند ذلك تقول: «استغفر الله».,
3526,3,418,1.0,1,(٤١٨) وَ قَالَ عَلَیْهِ السَّلَامُ,(۴۱۸),(٤١٨) و قال علیه السلام,
3527,3,418,2.0,2,اَلْحِلْمُ عَشِیْرَةٌ.,حلم و تحمل ایک پورا قبیلہ ہے۔,الحلم عشیرة.,
3528,3,419,1.0,1,(٤١٩) وَ قَالَ عَلَیْهِ السَّلَامُ,(۴۱۹),(٤١٩) و قال علیه السلام,
3529,3,419,2.0,2,مِسْكِیْنٌ ابْنُ اٰدَمَ: مَكْتُوْمُ الْاَجَلِ، مَكْنُوْنُ الْعِلَلِ، مَحْفُوْظُ الْعَمَلِ، تَؤْلِمُهُ الْبَقَّةُ، وَ تَقْتُلُهُ الشَّرْقَةُ، وَ تُنْۢتِنُهُ الْعَرْقَةُ.,بے چارہ آدمی کتنا بے بس ہے! موت اس سے نہاں، بیماریاں اس سے پوشیدہ اور اس کے اعمال محفوظ ہیں۔ مچھر کے کاٹنے سے چیخ اٹھتا ہے، اچھو لگنے سے مر جاتا ہے اور پسینہ اس میں بدبو پیدا کر دیتا ہے۔,مسكین ابن ادم: مكتوم الاجل، مكنون العلل، محفوظ العمل، تؤلمه البقة، و تقتله الشرقة، و تنتنه العرقة.,
3530,3,420,1.0,1,(٤٢٠) وَ رُوِیَ اَنَّهٗ عَلَیْهِ السَّلَامُ,(۴۲۰),(٤٢٠) و روی انه علیه السلام,
3531,3,420,2.0,3, كَانَ جَالِسًا فِیْۤ اَصْحَابِهٖ، فَمَرَّتْ بِهِمُ امْرَاَةٌ جَمِیْلَةٌ، فَرَمَقَهَا الْقَوْمُ بِاَبْصَارِهِمْ، فَقَالَ عَلَیْهِ السَّلَامُ:,وارد ہوا ہے کہ حضرتؑ اپنے اصحاب کے درمیان بیٹھے ہوئے تھے کہ ان کے سامنے سے ایک حسین عورت کا گزر ہوا جسے ان لوگوں نے دیکھنا شروع کیا جس پر حضرتؑ نے فرمایا:, كان جالسا فی اصحابه، فمرت بهم امراة جمیلة، فرمقها القوم بابصارهم، فقال علیه السلام:,
3532,3,420,3.0,2,اِنَّ اَبْصَارَ هٰذِهِ الْفُحُوْلِ طَوَامِحُ، وَ اِنَّ ذٰلِكَ سَبَبُ هَبَابِهَا، فاِذَا نَظَرَ اَحَدُكُمْ اِلَى امْرَاَةٍ تُعْجِبُهٗ فَلْیُلَامِسْ اَهْلَهٗ، فَاِنَّمَا هِیَ امْرَاَهٌ كَامْرَاَةٍ.,ان مردوں کی آنکھیں تاکنے والی ہیں اور یہ نظر بازی ان کی خواہشات کو برانگیختہ کرنے کا سبب ہے۔ لہٰذا اگر تم میں سے کسی کی نظر ایسی عورت پر پڑے کہ جو اسے اچھی معلوم ہو تو اسے اپنی زوجہ کی طرف متوجہ ہونا چاہیے، کیونکہ یہ عورت بھی عورت کے مانند ہے۔,ان ابصار هذه الفحول طوامح، و ان ذلك سبب هبابها، فاذا نظر احدكم الى امراة تعجبه فلیلامس اهله، فانما هی امراه كامراة.,
3533,3,420,4.0,3, فَقَالَ رَجُلٌ مِّنَ الْخَوَارِجِ: قَاتَلَهُ اللهُ كَافِرًا مَّاۤ اَفْقَهَهٗ. فَوَثَبَ الْقَوْمُ لِیَقْتُلُوْهُ. فَقَالَ ؑ:,یہ سن کر ایک خارجی نے کہا کہ: خدا اس کافر کو قتل کرے! یہ کتنا بڑا فقیہ ہے۔ یہ سن کر لوگ اسے قتل کرنے اٹھے۔ حضرتؑ نے فرمایا کہ:, فقال رجل من الخوارج: قاتله الله كافرا ما افقهه. فوثب القوم لیقتلوه. فقال ؑ:,
3534,3,420,5.0,2,رُوَیْدًا! اِنَّمَا هُوَ سَبٌّۢ بِسَبٍّ، اَوْ عَفْوٌ عَنْ ذَنْۢبٍ!.,ٹھہرو! زیادہ سے زیادہ گالی کا بدلہ گالی سے ہو سکتا ہے، یا اس کے گناہ ہی سے درگزر کرو۔,رویدا! انما هو سب بسب، او عفو عن ذنب!.,
3535,3,421,1.0,1,(٤٢١) وَ قَالَ عَلَیْهِ السَّلَامُ,(۴۲۱),(٤٢١) و قال علیه السلام,
3536,3,421,2.0,2,كَفَاكَ مِنْ عَقْلِكَ مَاۤ اَوْضَحَ لَكَ سَبُلَ غَیِّكَ مِنْ رُّشْدِكَ.,اتنی عقل تمہارے لئے کافی ہے کہ جو گمراہی کی راہوں کو ہدایت کے راستوں سے الگ کر کے تمہیں دکھا دے۔,كفاك من عقلك ما اوضح لك سبل غیك من رشدك.,
