ID,Type,ParaNo,ParaFormat,mqar,mqur,status,TypeNo
224,4,,1,,½لَهٗ كُتُبٌ مِّنْهَا كِتَابُ خُطَبِ اَمِيْرِ الْمُؤْمِنِيْنَ‏ ؑ۔¼,,0
225,4,,1,,منجملہ آپ کی تالیفات کے کتاب ”خطب امیر المومنینؑ“ ہے۔{ FR 4031 },,0
226,4,,1,,۶۔ علی ابن محمد ابن عبد اللہ مدائنی متوفی ۳۳۵ھ۔ انہوں نے حضرتؑ کے خطبوں کو اور ان مکاتیب کوجمع کیا جو حضرتؑ نے اپنے عمال کو تحریر فرمائے تھے۔ اس کا ذکر معجم الادباء، یاقوت حموی جزو ۵، ص ۳۱۳ میں ہے۔,,0
227,4,,1,,۷۔ ابومحمد عبد العزیز جلودی بصری متوفی ۳۳۰ھ کے تصانیف میں کتاب خطب علیؑ،کتاب رسائل، کتاب مواعظِ علیؑ، کتاب خطب علیؑ فی الملاحم، کتاب دُعاء علیؑ موجود ہیں جن کا تذکرہ شیخ طوسیؒ نے فہرست میں اور نجاشیؒ نے ان کے طویل تصنیفات کے ذیل میں اپنے رجال میں کیا ہے۔,,0
228,4,,1,,۸۔ ابو محمد حسن بن علی ابن شعبہ حلبی متوفی ۳۲۰ ھء نے اپنی مشہور کتاب ”تحف العقول“ میں امیر المومنین(ع)کے کچھ کلمات، امثال اور خطب کو درج کرنے کے بعد لکھا ہے:,,0
229,4,,1,,½اِنَّنَا لَوِ اسْتَغْرَقْنَا جَمِيْعَ مَا وَصَلَ اِلَيْنَا مِنْ خُطُبِهٖ وَ كَلَامِهٖ فِی التَّوْحِيْدِ خَاصَّةً دَوْنَ مَا سِوَاهُ مِنَ الْمَعَانِیْ لَكَانَ مِثْلَ جَمِيْعِ هٰذَا الْكِتَابِ‏.¼,,0
230,4,,1,,اگر ہم وہ سب لکھنا چاہیں جو ہم تک حضرت علی(ع)کے خطبے اور آپؑ کا کلام صرف توحید کے بارے میں پہنچا ہے، علاوہ دوسرے موضوعات کے تو وہ پوری اس کتاب (تحف العقول(کے برابر ہوگا۔{ FR 4032 },,0
231,4,,1,,اب مذکورہ بالاتفصیل پر نظر ڈالی جاتی ہے تو معلوم ہوتا ہے کہ:,,0
232,4,,1,,پہلی صدی میں ”زید بن وہب جہنی“ نے حضرتؑ کے خطبوں کا ایک مجموعہ تیا ر کیا تھا۔,,0
233,4,,1,,دوسری صدی میں ”عبد الحمید ابن یحیی کاتب“ اور ”ابن مقفع“ کے دور میں وہ ذخیرہ مسلّم طورپر موجود تھا اور اس صدی کے وسطی دورمیں وہ خطبے پڑھے اور سنے جاتے تھے، جیسا کہ زید شہیدؒ کے واقعہ سے ظاہر ہوا اور ادباء اس کو زبانی حفظ کرتے تھے، جیسا کہ عبد الحمید اور ابن مقفّع کے تصریحات سے ظاہر ہوا۔,,0
234,4,,1,,اور تیسری صدی میں متعدد مصنفین نے جو جو خطبے ان تک پہنچے تھے، ان کو مدوّن کیا۔ ایسی صورت میں جناب سیّد رضیؒ کو اس کی ضرورت ہی کیا تھی کہ وہ ان تمام ذخیروں کونظر انداز کر کے یہ دماغی کاوش و کاہش گوارا کریں کہ وہ از خود کلام امیر المومنینؑ کے نام سے کوئی چیز تصنیف کریں۔,,0
235,4,,1,,چھٹا امر یہ ہے کہ ان تمام ذخیروں کے سابق سے موجود ہونے کے بعد ظاہر ہے کہ علامہ سیّد رضیؒ کیلئے یہ تو قطعی ممکن نہیں تھا کہ وہ ان تمام ذخائر کو تلف کرا دیتے اور پھر اسی کی ترویج کرتے جو انہوں نے کلامِ امیر المومنینؑ قرار دیا تھا۔ یہ قطعی ناممکن تھا۔ اگر وہ ذخیرہ کسی ایک مصنف کے پاس، کسی ایک دور دراز جگہ ہوتا، تو یہ امکان بھی تھا، جیسا کہ مشہور ہے کہ شیخ ابو علی سینا نے فارابی کی تمام مصنفات کوکسی شخص سے حاصل کرکے انہیں تلف کر دیا اور ان چیزوں کو اپنی طرف منسوب کر لیا۔ یہاں یہ صورت قطعاً ناممکن تھی، جبکہ وہ کلام ادباء کے سینوں میں محفوظ تھا، اطراف و اقطار عالم اسلامی میں منتشر تھا اور بہت سے مصنّفین اس کی تدوین کر چکے تھے۔ پھر جبکہ سیّد رضیؒ کی تصنیف کے ساتھ ان ذخائر کا موجود ہونا لازمی تھا تو اگر سیّد رضیؒ کا جمع کردہ کلام اس ذخیرہ سے مختلف ہوتا یا اسلوب بیان میں اس سے جدا ہوتا تووہ تمام اُدبائے زمانہ، خطبائے روزگار، علمائے وقت جو اس کلام کود یکھے ہوئے، پڑھے ہوئے یا یاد کئے ہوئے تھے، صدائے احتجاج بلند کر دیتے، ان میں تلاطم ہوجاتا اور سیّد رضیؒ تمام دنیا میں اس کی وجہ سے بدنام ہوجاتے۔ کم از کم کوئی ان کے ہم عصر ادباء میں سے اس کی تنقید ہی کرتا ہوا ایک کتاب ہی اس موضوع پر لکھ دیتا کہ امیرالمومنین(ع)کا جو کلام اب تک محفوظ رہا یہ سیّد رضیؒ کے جمع کئے ہوئے ذخیرہ سے مختلف ہے۔ خصوصاً جب وہ وجہ جو بعد میں ایک طبقہ کو اس باب میں انکار یا تشکیک کی موجب ہوئی، جس کی تفصیل کسی حد تک آئندہ درج ہوگی۔ وہ ایک مذہبی بنیاد تھی، یعنی یہ کہ نہج البلاغہ میں ان افراد کے بارے میں جنہیں سواد اعظم قابل احترام سمجھتا ہے کچھ تعریضات یا انتقادی کلمات ہیں۔,,0
236,4,,1,,ظاہر ہے کہ نہج البلاغہ سلطنت عباسیہ کے دار السلطنت میں لکھی گئی جو اہل سنت کاعلمی مر کز تھا۔ اس وقت بڑے بڑے علما، حفاظ، ادباء، خطباء، اہل سیر اور محدثین اہل سنت میں موجود تھے اور ان کا جم غفیر خاص بغداد میں موجود تھا۔ اگر امیر المومنین(ع)کے وہ خطبات جو ابن مقفع، ابن نباتہ، عبدالحمید ابن یحیی، جاحظ اوردیگر مسلّم الثبوت ادباء کے دور میں موجود تھے، ان تعریضات سے خالی تھے اور اس قسم کے مضامین ان میں نہ تھے، بلکہ فطری طورپر اس صورت میں اس کے خلاف چیزوں پر انہیں مشتمل ہونا چاہیے تھا، تو اس وقت کے اہل سنت کے علماء اس پر قیامت برپا کر دیتے اور اس کو اپنے مذہب کے خلاف ایک عظیم حملہ تصور کر کے پورے طور سے اس کا مقابلہ کرتے اور اس کی دھجیاں اُڑا دیتے مگر ایسا کچھ نہیں ہوا، کوئی دھیمی سی آواز بھی اس کے خلاف بلند نہیں ہوئی۔ یہ ا س کا قطعی ثبوت ہے کہ سیّد رضیؒ کے جمع کردہ مجموعہ میں کوئی نئی چیز نہ تھی، بلکہ وہ وہی تھا جو اس کے پہلے مضبوط و مدون، متداول و محفوظ رہا تھا، علماء قطعاً اس سے اجنبیت نہ رکھتے تھے، بلکہ اس سے مانوس اورا س کے سننے کے اور یاد کرنے کے عادی تھے۔ وہ اس ادبی ذخیرہ کو اس کی ادبی افادیت کے اعتبار سے سر آنکھوں پر رکھتے تھے اور اس تنگ نظری میں مبتلا نہ تھے کہ چونکہ اس میں کچھ چیزیں ہمارے مذہب کے خلاف ہیں، اس لئے اس کا انکار کیا جائے یا اس سے اجنبیت برتی جائے۔,,0
237,4,,1,,ساتواں امر یہ ہے کہ بہت سی کتابیں علامہ سیّد رضیؒ کے قبل کی اس وقت بھی ایسی موجود ہیں،جن میں امیر المومنین(ع)کے اکثر مواقع کے کلام یا خطبات کو کسی مناسبت سے ذکر کیا ہے جیسے:,,0
238,4,,1,,جاحظ متوفی ۲۵۵ ھ کی ”البیان والتبیین“,,0
239,4,,1,,ابن قتیبہ دینوری متوفی ۲۷۶ ھ کی ”عیون الاخبار و غریب الحدیث“,,0
240,4,,1,,ابن واضح یعقوبی متوفی ۲۷۸ ھ کی مشہور ”تاریخ“,,0
241,4,,1,,ابوحنیفہ دینوری متوفی ۲۸۰ ھ کی ”الاخبار الطوال“,,0
242,4,,1,,ابوالعباس المبرد متوفی ۲۸۶ ھ کی ”کتاب المبرد“,,0
243,4,,1,,مشہور مؤرخ ابن جریر طبری متوفی ۳۱۰ھ کی ”تاریخ کبیر“,,0
244,4,,1,,ابن درید متوفی ۳۲۱ھء کی کتاب“ المجتنی“,,0
245,4,,1,,ابن عبد ربہ متوفی ۳۲۸ ھ کی ”عقد الفرید“,,0
246,4,,1,,ثقۃ الاسلام کلینی متوفی ۳۲۹ ھ کی مشہور کتاب ”الکافی“,,0
247,4,,1,,مسعودی متوفی ۳۴۶ ھ کی تاریخ ”مروج الذہب“,,0
248,4,,1,,ابو الفرج اصفہانی متوفی ۳۵۶ ھ کی کتاب ”اغانی“,,0
249,4,,1,,ابوعلی قالی متوفی ۳۵۶ ھ کی کتاب ”النوادر“,,0
250,4,,1,,شیخ صدوق متوفی ۳۸۱ ھ کی کتاب ”التوحید“ اور ان کے دوسرے جوامع حدیث۔,,0
251,4,,1,,شیخ مفید رحمہ اللہ، متوفی ۴۱۶ ھ (اگرچہ تاریخ وفات کے اعتبار سے جناب رضیؒ سے مؤخر ہیں مگر ان کے استاد ہونے کی وجہ سے طبقۃً مقدم ہیں( ان کی کتب ”الارشاد“ اور ”کتاب الجمل“و ......ہیں)۔,,0
252,4,,1,,ان تمام کتابوں میں جو حضرت کے خطبے درج ہیں، ان کا جب مقابلہ علامہ سیّد رضیؒ کے مندرجہ خطب اور اجزاء کلام سے کیا جاتا ہے تو اکثر تو وہ بالکل متحد ہوتے ہیں اور نہج البلاغہ میں ایسا درج شدہ کلام اگر کوئی ہے جو ان کتابوں میں درج نہیں ہے یا ان کتابوں میں کوئی کلام ایسا ہے جونہج البلاغہ میں مذکور نہیں ہے تو اسلوب بیان اور انداز کلام، تسلسل و بلند آہنگی، جو ش و حقائق نگاری کے لحاظ سے یقیناًمتحد ہوتا ہے، جس میں کسی واقف عربیت کو شک نہیں ہوسکتا۔ امیر المومنین(ع)کے اس کلام کاجونہج البلاغہ میں درج ہے اس تمام کلام سے جو حضرتؑ کی طرف نسبت دے کر اور دوسری کتابوں میں درج ہے متحد الاسلوب ہونا، پھر اس پہلو کے ضمیمہ کے ساتھ جس کا پہلے تذکرہ ہوچکا ہے کہ وہ خود سیّد رضیؒ کے اس کلام سے جو نہج البلاغہ میں بطور مقدمہ یا تبصرہ موجود ہے، بالکل مختلف ہونا، ایک غیر جانبدار شخص کیلئے اس کا کافی ثبوت ہے کہ یہ واقعی امیر المومنین(ع)ہی کاکلام ہے جسے علامہ سیّد رضیؒ نے صرف جمع کیا ہے۔,,0
253,4,,1,,آٹھواں امر یہ ہے کہ خو د علامہ سیّد رضیؒ کے معاصرین یا ان سے قریب العہد متعدد لوگوں نے بطور خود بھی کلام امیر المومنینؑ کے جمع کرنے کی کوشش کی ہے اور بعض نے اپنی کتابوں کے ضمن میں درج کیا ہے جیسے:ابن مسکویہ متوفی ۴۲۱ ھء نے ”تجارب الامم“ میں، حافظ ابونعیم اصفہانی متوفی ۴۳۰ ھ نے ”حلیۃ الاولیاء“ میں، شیخ الطائفہ ابوجعفر طوسی متوفی ۴۶۰ ھ نے (جو شیخ مفید رحمہ اللہ سے تلمذ کی حیثیت سے علامہ رضیؓ کے ہم طبقہ اور علم الہدیٰ سیّد مرتضیٰ ؒکے شاگرد ہونے کی حیثیت سے اور نیز سال وفات کے ا عتبار سے ان سے ذرا مؤخر ہیں(اپنی کتاب، ”تہذیب“ اور کتاب ”الامالی“ میں، نیز عبد الواحد ابن محمد ابن عبد الواحد آمدی جواسی عصر کے تھے اپنی مستقل کتاب ”غرر الحکم و درر الکلم“ جو امیر المومنین(ع) کے مختصر کلمات پر مشتمل ہے اور مصر وصیدا اور ہندوستان میں طبع ہو چکی ہے اور اس کا اردومیں ترجمہ بھی ہو چکا ہے۔,,0
254,4,,1,,نیز ابو سعید منصور ابن حسین آبی وزیر متوفی ۴۲۲ھ اپنی کتاب ”نزہۃ الادب و نثر الدرر“ میں جس کا ذکر ”کشف الظنون“ باب النون میں ہے اور قاضی ابو عبد اللہ محمد بن سلامہ قطاعی شافعی متوفی ۴۵۳ھ جن کی عظیم الشان کتاب اس موضوع پر ”دستور معالم الحکم“ کے نام سے ہے اور وہ مصر میں طبع ہوچکی ہے، یہ سب تقریباً سیّد رضیؒ کے معاصرین ہی ہیں، ان سب کی کاوشیں ہمارے سامنے موجود ہیں، سوائے ابو سعید منصور کی کتاب کے جس کا کشف الظنون میں تذکرہ ہے، باقی یہ سب کتابیں مطبوع و متداول ہیں، ان میں جو کلام مندرج ہے وہ بھی علامہ سیّد رضیؒ کے درج کردہ کلام سے عیناً متحد یا اسلوب میں متفق ہی ہے۔,,0
255,4,,1,,پھر اگر سیّد رضیؒ کی نسبت یہ تصور کیا جائے کہ انہوں نے خود اس کلام کو تصنیف کردیا ہے تو ان تمام جامعین اور اپنی کتابوں کے ضمن میں درج کرنے والے دوسرے افراد کو کیا کہا جائے گا۔ پھر ان کی نسبت بھی یہی تصورکرنا چاہیے، جبکہ ان میں سے سب یا زیادہ افراد یقینا ًجلالت شان اور ورع و تقویٰ وغیرہ میں علامہ سیّد رضیؒ سے بالاتر نہیں معلوم ہوتے۔,,0
